,cnn_intrsctn_fkey,cnn_sgmt_fkey,ped_action,number_injured,number_killed
43920,26377000,,No Pedestrian Involved,4,0.0
43921,25465000,,No Pedestrian Involved,1,0.0
43922,30738000,8744202.0,Crossing Not in Crosswalk,2,0.0
43923,27447000,10272101.0,No Pedestrian Involved,1,0.0
43924,25690000,,Crossing Not in Crosswalk,1,0.0
43925,26760000,,Crossing in Crosswalk at Intersection,1,0.0
43926,22101000,11453000.0,No Pedestrian Involved,1,0.0
43927,21897000,2490201.0,No Pedestrian Involved,1,0.0
43928,24570000,,No Pedestrian Involved,1,0.0
43929,25215000,,No Pedestrian Involved,1,0.0
43930,26705000,,No Pedestrian Involved,2,0.0
43931,26379000,,No Pedestrian Involved,1,0.0
43932,21173000,,No Pedestrian Involved,1,0.0
43933,23665000,9211000.0,No Pedestrian Involved,3,0.0
43934,25941000,,Crossing in Crosswalk at Intersection,1,0.0
43935,26362000,,Crossing in Crosswalk at Intersection,1,0.0
43936,24174000,,No Pedestrian Involved,1,0.0
43937,26751000,,Crossing in Crosswalk at Intersection,1,0.0
43938,22320000,10951000.0,"In Road, Including Shoulder",1,0.0
43939,51441000,930202.0,No Pedestrian Involved,1,0.0
43940,24515000,6716000.0,Crossing Not in Crosswalk,1,0.0
43941,24800000,,No Pedestrian Involved,2,0.0
43942,24522000,5656000.0,Crossing in Crosswalk at Intersection,1,0.0
43943,24459000,,No Pedestrian Involved,1,0.0
43944,30069000,9754000.0,No Pedestrian Involved,1,0.0
43945,26209000,2519000.0,"In Road, Including Shoulder",1,0.0
43946,26543000,,Crossing in Crosswalk at Intersection,1,0.0
43947,20234000,199201.0,No Pedestrian Involved,2,0.0
43948,23930000,6721000.0,No Pedestrian Involved,1,0.0
43949,27679000,,Crossing in Crosswalk at Intersection,1,0.0
43950,23171000,1017000.0,No Pedestrian Involved,1,0.0
43951,24926000,,No Pedestrian Involved,1,0.0
43952,24996000,,Crossing in Crosswalk at Intersection,1,0.0
43953,23325000,,No Pedestrian Involved,2,0.0
43954,23825000,,No Pedestrian Involved,1,0.0
43955,26353000,,No Pedestrian Involved,1,0.0
43956,26037000,5537000.0,No Pedestrian Involved,1,0.0
43957,26715000,,No Pedestrian Involved,1,0.0
43958,30739000,8748101.0,No Pedestrian Involved,1,0.0
43959,24229000,515000.0,Crossing Not in Crosswalk,1,0.0
43960,21868000,,No Pedestrian Involved,1,0.0
43961,27881000,5950000.0,No Pedestrian Involved,1,0.0
43962,24747000,,Crossing in Crosswalk at Intersection,1,0.0
43963,23990000,5698000.0,Crossing Not in Crosswalk,1,0.0
43964,24910000,,Crossing in Crosswalk at Intersection,1,0.0
43965,24632000,,No Pedestrian Involved,3,0.0
43966,24459000,,No Pedestrian Involved,1,0.0
43967,24774000,13411000.0,No Pedestrian Involved,2,0.0
43968,27221000,,Crossing in Crosswalk at Intersection,1,0.0
43969,25669000,1120000.0,No Pedestrian Involved,1,0.0
43970,23564000,189101.0,No Pedestrian Involved,1,0.0
43971,23313000,,No Pedestrian Involved,1,0.0
43972,24077000,5697000.0,No Pedestrian Involved,1,0.0
43973,52273000,2157101.0,No Pedestrian Involved,1,0.0
43974,23834000,,No Pedestrian Involved,1,0.0
43975,25210000,10566000.0,Crossing in Crosswalk at Intersection,1,0.0
43976,27656000,,No Pedestrian Involved,2,0.0
43977,52253000,2799102.0,No Pedestrian Involved,1,0.0
43978,25166000,,Crossing in Crosswalk at Intersection,1,0.0
43979,25684000,886000.0,No Pedestrian Involved,1,0.0
43980,30747000,,No Pedestrian Involved,1,0.0
43981,23377000,,No Pedestrian Involved,1,0.0
43982,23944000,,Crossing in Crosswalk at Intersection,1,0.0
43983,26621000,6043201.0,Crossing in Crosswalk at Intersection,1,0.0
43984,26347000,,No Pedestrian Involved,1,0.0
43985,24902000,9722000.0,No Pedestrian Involved,1,0.0
43986,25226000,,No Pedestrian Involved,1,0.0
43987,24686000,,Crossing in Crosswalk at Intersection,1,0.0
43988,25963000,,No Pedestrian Involved,1,0.0
43989,21337000,,No Pedestrian Involved,1,0.0
43990,22052000,6136101.0,No Pedestrian Involved,1,0.0
43991,23941000,,No Pedestrian Involved,1,0.0
43992,26038000,,No Pedestrian Involved,2,0.0
43993,20416000,13332000.0,No Pedestrian Involved,1,0.0
43994,24228000,549201.0,No Pedestrian Involved,1,0.0
43995,27952000,,No Pedestrian Involved,1,0.0
43996,24936000,7566000.0,"In Road, Including Shoulder",1,0.0
43997,24112000,1192000.0,Crossing in Crosswalk at Intersection,1,0.0
43998,25573000,,"In Road, Including Shoulder",1,0.0
43999,20659000,9788000.0,No Pedestrian Involved,1,0.0
44000,25830000,,Crossing in Crosswalk at Intersection,1,0.0
44001,27964000,,No Pedestrian Involved,1,0.0
44002,27292000,,No Pedestrian Involved,1,0.0
44003,28106000,10272101.0,No Pedestrian Involved,1,0.0
44004,20298000,2824201.0,No Pedestrian Involved,1,0.0
44005,20306000,2826101.0,No Pedestrian Involved,1,0.0
44006,27149000,360000.0,Crossing in Crosswalk at Intersection,1,0.0
44007,23021000,,No Pedestrian Involved,1,0.0
44008,30768000,,Crossing in Crosswalk Not at Intersection,1,0.0
44009,27378000,8359201.0,No Pedestrian Involved,1,0.0
44010,22524000,,No Pedestrian Involved,1,0.0
44011,24315000,,Crossing in Crosswalk at Intersection,1,0.0
44012,21836000,,Crossing in Crosswalk at Intersection,1,0.0
44013,27511000,,No Pedestrian Involved,1,0.0
44014,25909000,9878401.0,No Pedestrian Involved,1,0.0
44015,27417000,1140000.0,No Pedestrian Involved,2,0.0
44016,30750000,,No Pedestrian Involved,1,0.0
44017,27566000,,No Pedestrian Involved,0,1.0
44018,23937000,298000.0,No Pedestrian Involved,1,0.0
44019,33110000,11739000.0,No Pedestrian Involved,1,0.0
44020,27674000,,Crossing Not in Crosswalk,1,0.0
44021,24570000,3142000.0,No Pedestrian Involved,1,0.0
44022,27361000,,No Pedestrian Involved,1,0.0
44023,24578000,,No Pedestrian Involved,1,0.0
44024,24142000,723000.0,No Pedestrian Involved,1,0.0
44025,21494000,3257000.0,Crossing Not in Crosswalk,1,0.0
44026,25197000,,No Pedestrian Involved,1,0.0
44027,21006000,2158201.0,No Pedestrian Involved,1,0.0
44028,25563000,,No Pedestrian Involved,1,0.0
44029,22990000,12390000.0,No Pedestrian Involved,1,0.0
44030,21480000,,Crossing in Crosswalk at Intersection,1,0.0
44031,27221000,,No Pedestrian Involved,2,0.0
44032,28009000,,No Pedestrian Involved,1,0.0
44033,27504000,,No Pedestrian Involved,1,0.0
44034,20507000,,No Pedestrian Involved,2,0.0
44035,27709000,,Crossing in Crosswalk at Intersection,1,0.0
44036,25930000,,No Pedestrian Involved,1,0.0
44037,24326000,7564000.0,No Pedestrian Involved,1,0.0
44038,30738000,,Crossing in Crosswalk at Intersection,1,0.0
44039,21901000,2492000.0,No Pedestrian Involved,1,0.0
44040,24819000,,No Pedestrian Involved,2,0.0
44041,32864000,4537101.0,No Pedestrian Involved,3,0.0
44042,20964000,3622000.0,"In Road, Including Shoulder",2,0.0
44043,24766000,,Crossing in Crosswalk at Intersection,1,0.0
44044,25272000,,Crossing in Crosswalk at Intersection,1,0.0
44045,24923000,12717000.0,No Pedestrian Involved,1,0.0
44046,27483000,6070101.0,No Pedestrian Involved,1,0.0
44047,24248000,487000.0,No Pedestrian Involved,1,0.0
44048,21696000,,No Pedestrian Involved,1,0.0
44049,24083000,12027000.0,Crossing in Crosswalk at Intersection,1,0.0
44050,25182000,10560000.0,No Pedestrian Involved,1,0.0
44051,27620000,,No Pedestrian Involved,1,0.0
44052,21893000,1631000.0,No Pedestrian Involved,1,0.0
44053,21897000,,No Pedestrian Involved,1,0.0
44054,23126000,,No Pedestrian Involved,1,0.0
44055,27062000,3699000.0,No Pedestrian Involved,4,0.0
44056,24440000,,No Pedestrian Involved,1,0.0
44057,25698000,,No Pedestrian Involved,1,0.0
44058,24926000,5173000.0,Crossing Not in Crosswalk,1,0.0
44059,25147000,12722000.0,No Pedestrian Involved,1,0.0
44060,26535000,,No Pedestrian Involved,3,0.0
44061,24539000,136000.0,No Pedestrian Involved,1,0.0
44062,52243000,,No Pedestrian Involved,1,0.0
44063,22256000,,No Pedestrian Involved,1,0.0
44064,26134000,12768000.0,No Pedestrian Involved,1,0.0
44065,26379000,5895000.0,Crossing Not in Crosswalk,1,0.0
44066,33614000,,No Pedestrian Involved,1,0.0
44067,24925000,,No Pedestrian Involved,1,0.0
44068,20879000,,No Pedestrian Involved,2,0.0
44069,27128000,,No Pedestrian Involved,1,0.0
44070,24174000,,No Pedestrian Involved,1,0.0
44071,30070000,,No Pedestrian Involved,1,0.0
44072,22192000,,No Pedestrian Involved,2,0.0
44073,26547000,,Crossing in Crosswalk at Intersection,1,0.0
44074,27519000,4536201.0,No Pedestrian Involved,1,0.0
44075,25196000,,No Pedestrian Involved,1,0.0
44076,25174000,,No Pedestrian Involved,1,0.0
44077,25835000,6575103.0,"In Road, Including Shoulder",1,0.0
44078,24209000,457000.0,No Pedestrian Involved,1,0.0
44079,25940000,,No Pedestrian Involved,1,0.0
44080,24965000,,No Pedestrian Involved,1,0.0
44081,26475000,12084000.0,"In Road, Including Shoulder",1,0.0
44082,22556000,,No Pedestrian Involved,1,0.0
44083,25609000,,No Pedestrian Involved,1,0.0
44084,25878000,,No Pedestrian Involved,1,0.0
44085,26521000,9889000.0,No Pedestrian Involved,2,0.0
44086,24613000,9095101.0,No Pedestrian Involved,1,0.0
44087,23930000,,No Pedestrian Involved,1,0.0
44088,21890000,,No Pedestrian Involved,2,0.0
44089,24448000,5439000.0,Crossing Not in Crosswalk,1,0.0
44090,26623000,,No Pedestrian Involved,2,0.0
44091,27245000,6059201.0,No Pedestrian Involved,2,0.0
44092,25200000,,Crossing in Crosswalk at Intersection,1,0.0
44093,34023000,,No Pedestrian Involved,1,0.0
44094,24403000,,No Pedestrian Involved,1,0.0
44095,30732000,8742201.0,No Pedestrian Involved,1,0.0
44096,24048000,,No Pedestrian Involved,1,0.0
44097,54170000,11944102.0,No Pedestrian Involved,1,0.0
44098,23158000,848000.0,Crossing Not in Crosswalk,1,0.0
44099,23953000,,No Pedestrian Involved,1,0.0
44100,20712000,5340000.0,No Pedestrian Involved,1,0.0
44101,23937000,5665000.0,No Pedestrian Involved,1,0.0
44102,24578000,,No Pedestrian Involved,1,0.0
44103,23906000,,No Pedestrian Involved,1,0.0
44104,25191000,,No Pedestrian Involved,1,0.0
44105,24467000,5805000.0,No Pedestrian Involved,1,0.0
44106,25971000,,No Pedestrian Involved,2,0.0
44107,27464000,7541000.0,Crossing Not in Crosswalk,1,0.0
44108,25263000,,No Pedestrian Involved,1,0.0
44109,24942000,,No Pedestrian Involved,1,0.0
44110,25154000,6114000.0,Crossing Not in Crosswalk,1,0.0
44111,24003000,,No Pedestrian Involved,1,0.0
44112,25835000,,No Pedestrian Involved,1,0.0
44113,27558000,,No Pedestrian Involved,2,0.0
44114,26573000,,No Pedestrian Involved,1,0.0
44115,27881000,1953000.0,No Pedestrian Involved,2,0.0
44116,27299000,,No Pedestrian Involved,1,0.0
44117,30739000,8747203.0,Crossing in Crosswalk at Intersection,2,0.0
44118,21755000,,No Pedestrian Involved,1,0.0
44119,24372000,9113000.0,No Pedestrian Involved,1,0.0
44120,25206000,8140000.0,Crossing in Crosswalk at Intersection,1,0.0
44121,26952000,,No Pedestrian Involved,1,0.0
44122,26070000,6275000.0,No Pedestrian Involved,2,0.0
44123,26647000,13546000.0,Not Stated,1,0.0
44124,24570000,12554101.0,Not Stated,3,0.0
44125,30734000,8742101.0,Crossing Not in Crosswalk,1,0.0
44126,26541000,,Crossing in Crosswalk at Intersection,1,0.0
44127,22460000,2178201.0,No Pedestrian Involved,1,0.0
44128,22254000,,No Pedestrian Involved,1,0.0
44129,25726000,738000.0,No Pedestrian Involved,1,0.0
44130,24935000,8240000.0,"In Road, Including Shoulder",1,0.0
44131,32859000,184101.0,No Pedestrian Involved,1,0.0
44132,54188000,13057002.0,No Pedestrian Involved,1,0.0
44133,26003000,10177000.0,No Pedestrian Involved,1,0.0
44134,24349000,,No Pedestrian Involved,3,0.0
44135,50270000,9729000.0,No Pedestrian Involved,1,0.0
44136,26824000,4818201.0,Crossing in Crosswalk at Intersection,1,0.0
44137,32862000,7826201.0,No Pedestrian Involved,1,0.0
44138,27336000,1010000.0,"In Road, Including Shoulder",1,0.0
44139,26050000,,No Pedestrian Involved,2,0.0
44140,24897000,5058000.0,Crossing in Crosswalk at Intersection,1,0.0
44141,24315000,9101000.0,Crossing Not in Crosswalk,2,0.0
44142,24448000,,No Pedestrian Involved,1,0.0
44143,32904000,,No Pedestrian Involved,3,0.0
44144,24241000,,Crossing in Crosswalk at Intersection,1,0.0
44145,21142000,,No Pedestrian Involved,1,0.0
44146,24942000,12429000.0,Crossing Not in Crosswalk,1,0.0
44147,24274000,,No Pedestrian Involved,1,0.0
44148,24129000,,No Pedestrian Involved,2,0.0
44149,26924000,,Crossing in Crosswalk at Intersection,1,0.0
44150,24570000,,No Pedestrian Involved,1,0.0
44151,23149000,,No Pedestrian Involved,1,0.0
44152,22341000,,No Pedestrian Involved,1,0.0
44153,26701000,,No Pedestrian Involved,1,0.0
44154,25881000,,Crossing in Crosswalk at Intersection,1,0.0
44155,33674000,7208201.0,No Pedestrian Involved,7,0.0
44156,23674000,9200000.0,No Pedestrian Involved,1,0.0
44157,21627000,,No Pedestrian Involved,1,0.0
44158,24570000,12555102.0,No Pedestrian Involved,1,0.0
44159,27984000,1996000.0,No Pedestrian Involved,1,0.0
44160,24819000,12556202.0,No Pedestrian Involved,1,0.0
44161,24347000,,No Pedestrian Involved,1,0.0
44162,22079000,,No Pedestrian Involved,1,0.0
44163,26705000,,No Pedestrian Involved,2,0.0
44164,22460000,2178101.0,No Pedestrian Involved,1,0.0
44165,23791000,380002.0,No Pedestrian Involved,1,0.0
44166,22867000,7990201.0,No Pedestrian Involved,2,0.0
44167,22943000,,No Pedestrian Involved,2,0.0
44168,26354000,,No Pedestrian Involved,1,0.0
44169,25972000,,Crossing in Crosswalk at Intersection,1,0.0
44170,25154000,6115000.0,No Pedestrian Involved,1,0.0
44171,30748000,8755201.0,No Pedestrian Involved,4,0.0
44172,21705000,,No Pedestrian Involved,2,0.0
44173,54104000,15031000.0,Not Stated,1,0.0
44174,24434000,,No Pedestrian Involved,2,0.0
44175,21643000,3099000.0,Crossing in Crosswalk at Intersection,1,0.0
44176,22863000,,No Pedestrian Involved,1,0.0
44177,24326000,,Crossing in Crosswalk at Intersection,1,0.0
44178,23210000,10857000.0,Crossing Not in Crosswalk,1,0.0
44179,25206000,,No Pedestrian Involved,1,0.0
44180,26844000,,No Pedestrian Involved,2,0.0
44181,25744000,,No Pedestrian Involved,1,0.0
44182,24062000,12031000.0,No Pedestrian Involved,1,0.0
44183,23891000,,No Pedestrian Involved,2,0.0
44184,27341000,,No Pedestrian Involved,1,0.0
44185,24935000,,No Pedestrian Involved,1,0.0
44186,25953000,5537000.0,Crossing Not in Crosswalk,1,0.0
44187,24613000,166000.0,No Pedestrian Involved,1,0.0
44188,26538000,5828000.0,No Pedestrian Involved,1,0.0
44189,24917000,,Crossing in Crosswalk at Intersection,1,0.0
44190,23754000,4630000.0,No Pedestrian Involved,1,0.0
44191,27372000,910101.0,No Pedestrian Involved,1,0.0
44192,24229000,515000.0,No Pedestrian Involved,1,0.0
44193,24414000,,No Pedestrian Involved,1,0.0
44194,20157000,,Crossing in Crosswalk at Intersection,1,0.0
44195,23958000,3313000.0,Not in Road,1,0.0
44196,24605000,,No Pedestrian Involved,1,0.0
44197,24448000,,No Pedestrian Involved,1,0.0
44198,33273000,11380000.0,No Pedestrian Involved,1,0.0
44199,20524000,13653000.0,No Pedestrian Involved,1,0.0
44200,23922000,,No Pedestrian Involved,1,0.0
44201,25145000,,No Pedestrian Involved,1,0.0
44202,25971000,,No Pedestrian Involved,2,0.0
44203,25182000,,No Pedestrian Involved,1,0.0
44204,52248000,8716000.0,No Pedestrian Involved,1,0.0
44205,25812000,,No Pedestrian Involved,2,0.0
44206,28073000,,No Pedestrian Involved,3,0.0
44207,23158000,13244000.0,Crossing in Crosswalk at Intersection,1,0.0
44208,24908000,10628000.0,No Pedestrian Involved,1,0.0
44209,20466000,232201.0,No Pedestrian Involved,1,0.0
44210,25170000,8131000.0,No Pedestrian Involved,1,0.0
44211,30738000,,No Pedestrian Involved,1,0.0
44212,26600000,,Crossing in Crosswalk at Intersection,1,0.0
44213,24204000,,No Pedestrian Involved,1,0.0
44214,27075000,287000.0,Crossing in Crosswalk at Intersection,1,0.0
44215,24394000,,No Pedestrian Involved,1,0.0
44216,21748000,9805000.0,"In Road, Including Shoulder",1,0.0
44217,24959000,7574000.0,Crossing in Crosswalk at Intersection,1,0.0
44218,23819000,,Not Stated,1,0.0
44219,27653000,,No Pedestrian Involved,1,0.0
44220,23976000,,No Pedestrian Involved,1,0.0
44221,27676000,1689000.0,No Pedestrian Involved,1,0.0
44222,25553000,5512000.0,No Pedestrian Involved,1,0.0
44223,24291000,368000.0,Crossing Not in Crosswalk,1,0.0
44224,20296000,,No Pedestrian Involved,1,0.0
44225,26448000,,Crossing in Crosswalk at Intersection,1,0.0
44226,30738000,,Not in Road,1,0.0
44227,23753000,779000.0,Not Stated,1,0.0
44228,27441000,11989000.0,No Pedestrian Involved,2,0.0
44229,20656000,,No Pedestrian Involved,4,0.0
44230,25712000,,Not Stated,1,0.0
44231,26046000,,No Pedestrian Involved,1,0.0
44232,24770000,4087000.0,Crossing Not in Crosswalk,1,0.0
44233,25853000,,No Pedestrian Involved,1,0.0
44234,21898000,1532000.0,No Pedestrian Involved,1,0.0
44235,26048000,,No Pedestrian Involved,3,0.0
44236,23821000,,No Pedestrian Involved,1,0.0
44237,52197000,10390000.0,No Pedestrian Involved,1,0.0
44238,24138000,,No Pedestrian Involved,2,0.0
44239,26751000,,Crossing Not in Crosswalk,1,0.0
44240,23608000,,No Pedestrian Involved,1,0.0
44241,26642000,,No Pedestrian Involved,3,0.0
44242,21579000,,No Pedestrian Involved,1,0.0
44243,27444000,5919000.0,No Pedestrian Involved,1,0.0
44244,26548000,,No Pedestrian Involved,1,0.0
44245,23263000,12400000.0,Crossing Not in Crosswalk,1,0.0
44246,27168000,7647201.0,"In Road, Including Shoulder",1,0.0
44247,30729000,8739101.0,No Pedestrian Involved,1,0.0
44248,24055000,,No Pedestrian Involved,1,0.0
44249,27193000,,No Pedestrian Involved,1,0.0
44250,24563000,,Crossing in Crosswalk at Intersection,1,0.0
44251,26053000,6824000.0,Crossing in Crosswalk at Intersection,1,0.0
44252,24923000,,No Pedestrian Involved,2,0.0
44253,25412000,6454000.0,Crossing in Crosswalk at Intersection,1,0.0
44254,30739000,8748101.0,No Pedestrian Involved,1,0.0
44255,23799000,7833101.0,Not in Road,1,0.0
44256,26573000,6346000.0,No Pedestrian Involved,1,0.0
44257,26486000,12749000.0,No Pedestrian Involved,1,0.0
44258,26036000,9761000.0,No Pedestrian Involved,1,0.0
44259,24908000,12197000.0,Crossing Not in Crosswalk,1,0.0
44260,27361000,,No Pedestrian Involved,1,0.0
44261,26528000,,No Pedestrian Involved,1,0.0
44262,32989000,3765000.0,Not in Road,1,0.0
44263,24922000,8750101.0,No Pedestrian Involved,1,0.0
44264,24904000,9723000.0,Crossing Not in Crosswalk,1,0.0
44265,27578000,2416000.0,No Pedestrian Involved,1,0.0
44266,26852000,11706000.0,No Pedestrian Involved,2,0.0
44267,27595000,,No Pedestrian Involved,1,0.0
44268,25184000,13149201.0,No Pedestrian Involved,1,0.0
44269,26567000,6342000.0,No Pedestrian Involved,1,0.0
44270,25759000,7514000.0,No Pedestrian Involved,1,0.0
44271,53016000,2822104.0,No Pedestrian Involved,1,0.0
44272,27261000,8352201.0,No Pedestrian Involved,1,0.0
44273,23952000,,Not Stated,1,0.0
44274,21659000,,No Pedestrian Involved,1,0.0
44275,24429000,8752201.0,Crossing Not in Crosswalk,1,0.0
44276,27510000,,No Pedestrian Involved,1,0.0
44277,33647000,,No Pedestrian Involved,1,0.0
44278,26519000,12335000.0,Crossing in Crosswalk at Intersection,1,0.0
44279,27261000,8351201.0,No Pedestrian Involved,1,0.0
44280,25922000,9755000.0,No Pedestrian Involved,1,0.0
44281,35047000,9096002.0,Crossing in Crosswalk Not at Intersection,0,1.0
44282,27060000,10293000.0,Crossing in Crosswalk Not at Intersection,2,0.0
44283,28147000,7039001.0,Crossing Not in Crosswalk,1,0.0
44284,23506000,,No Pedestrian Involved,2,0.0
44285,32864000,7541000.0,No Pedestrian Involved,1,0.0
44286,24170000,726000.0,Crossing in Crosswalk at Intersection,1,0.0
44287,25148000,,No Pedestrian Involved,1,0.0
44288,22105000,6131101.0,No Pedestrian Involved,4,0.0
44289,20986000,,No Pedestrian Involved,3,0.0
44290,20146000,,No Pedestrian Involved,1,0.0
44291,27967000,2042000.0,No Pedestrian Involved,2,0.0
44292,20625000,8987000.0,No Pedestrian Involved,2,0.0
44293,25916000,,No Pedestrian Involved,1,0.0
44294,23246000,11956102.0,No Pedestrian Involved,1,0.0
44295,25179000,,Crossing in Crosswalk at Intersection,1,0.0
44296,30050000,,Crossing in Crosswalk at Intersection,1,0.0
44297,24971000,3433000.0,No Pedestrian Involved,1,0.0
44298,27545000,,No Pedestrian Involved,1,0.0
